,label,max,min,red_mean,green_mean,blue_mean,red_std,green_std,blue_std,red_q01,green_q01,blue_q01,red_q09,green_q09,blue_q09
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\6322_CRC-Prim-HE-05_006.tif_Row_151_Col_151.tif,TUMOR,251,0,94.91253333333333,45.196133333333336,90.45146666666666,31.896632957518822,32.7825627522384,38.76382276848694,61.0,16.0,46.0,135.0,82.0,139.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\6354_CRC-Prim-HE-03_005.tif_Row_1_Col_1.tif,TUMOR,255,1,85.81822222222222,44.6672,100.49644444444445,37.327289111252156,39.3029690671501,46.94619649274906,51.0,15.0,51.0,130.0,83.0,165.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\6356_CRC-Prim-HE-09_022.tif_Row_1_Col_301.tif,TUMOR,255,15,143.69315555555556,100.04497777777777,168.15573333333333,28.27273798473698,32.6147699891315,30.081991889131668,109.0,62.0,131.0,180.0,143.0,202.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\63A6_CRC-Prim-HE-02_025.tif_Row_1_Col_1.tif,TUMOR,255,5,107.93244444444444,54.11844444444444,86.16968888888889,25.44739699899951,26.465717317612874,32.19982755497103,79.0,27.0,50.0,140.0,85.0,127.10000000000218
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\63B5_CRC-Prim-HE-04_029.tif_Row_301_Col_151.tif,TUMOR,255,5,100.21475555555556,58.40551111111111,116.14453333333333,35.56475677543409,40.344976896000105,42.02087945433266,65.0,24.0,66.0,144.0,102.0,171.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\63F6_CRC-Prim-HE-06_018.tif_Row_301_Col_151.tif,TUMOR,255,0,93.89506666666666,50.199955555555555,100.44835555555555,44.2657184900461,51.55441457547763,49.94326602997359,58.0,16.0,55.0,167.0,129.10000000000218,187.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\6465_CRC-Prim-HE-08_007.tif_Row_451_Col_151.tif,TUMOR,255,0,90.19693333333333,41.3292,94.77693333333333,25.754834185621917,25.914638176221004,33.27599563809733,63.0,18.0,57.0,121.0,69.0,136.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\6491_CRC-Prim-HE-06_016.tif_Row_151_Col_751.tif,TUMOR,255,0,97.47235555555555,55.35644444444444,109.28226666666667,45.709975475895156,54.01333798879123,52.646263695389,59.0,17.0,57.0,171.0,138.0,202.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\6497_CRC-Prim-HE-02_034.tif_Row_1_Col_1.tif,TUMOR,255,5,121.70924444444445,71.08142222222222,104.94662222222222,36.48297129539015,43.98964667812397,46.26696584595329,83.0,30.0,56.0,176.0,137.0,177.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\6518_CRC-Prim-HE-05_024.tif_Row_1_Col_451.tif,TUMOR,255,0,115.0136888888889,66.44266666666667,107.07982222222222,40.87221375285139,46.679402566871104,50.308026591429105,69.0,21.0,49.0,174.0,133.0,180.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\66CF_CRC-Prim-HE-07_022.tif_Row_451_Col_1.tif,TUMOR,245,0,71.47035555555556,32.534622222222225,97.24768888888889,24.160527245125778,21.620556092435958,35.23348573276522,45.0,12.0,55.0,100.0,56.0,144.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\66F0_CRC-Prim-HE-07_025.tif_Row_1801_Col_601.tif,TUMOR,255,0,77.51146666666666,41.66093333333333,105.16004444444444,39.24603308565106,42.50167592010708,47.65089374465795,43.0,12.0,53.0,123.0,81.0,171.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\670C_CRC-Prim-HE-06_018.tif_Row_1_Col_1.tif,TUMOR,255,0,97.81404444444445,58.39942222222222,101.13324444444444,55.01225316517377,67.98807326533742,59.55575633458725,56.0,15.0,50.0,222.0,220.0,229.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\6778_CRC-Prim-HE-07_022.tif_Row_751_Col_151.tif,TUMOR,255,0,81.72853333333333,45.5544,109.01088888888889,42.00551809338101,45.458001331827916,50.14990875464027,42.0,11.0,51.0,135.0,95.0,179.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\67E4_CRC-Prim-HE-01_015.tif_Row_301_Col_151.tif,TUMOR,253,0,55.065422222222224,23.168577777777777,81.22537777777778,23.853020026346833,20.013221834565318,35.04289061471688,35.0,9.0,49.0,91.0,50.0,137.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\68F1_CRC-Prim-HE-07.tif_Row_451_Col_901.tif,TUMOR,255,0,74.32724444444445,38.183733333333336,101.64133333333334,37.19370048164104,37.86589814149732,47.54623273311051,38.0,10.0,46.0,119.0,76.0,166.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\695F_CRC-Prim-HE-07_025.tif_Row_451_Col_451.tif,TUMOR,255,0,78.60253333333333,41.31084444444444,108.61137777777778,36.05817426548357,36.211467768561796,44.622094122525084,43.0,12.0,55.0,129.0,86.0,172.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\6A09_CRC-Prim-HE-07_025.tif_Row_151_Col_1.tif,TUMOR,255,0,72.31688888888888,36.74942222222222,91.7671111111111,39.97077520290294,43.80177025468287,46.536200323438415,39.0,9.0,43.0,112.0,68.0,149.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\6A8F_CRC-Prim-HE-07_022.tif_Row_451_Col_301.tif,TUMOR,255,0,76.65675555555555,40.77782222222222,98.67226666666667,41.89974071686178,44.92049981580479,48.37558488622584,41.0,11.0,48.0,135.0,94.0,171.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\6B80_CRC-Prim-HE-07_025.tif_Row_151_Col_451.tif,TUMOR,255,0,76.81306666666667,40.96542222222222,103.16111111111111,41.23204026988938,43.748230744410264,50.16876982179379,40.0,10.0,47.0,131.0,90.0,176.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\6C45_CRC-Prim-HE-02_028.tif_Row_601_Col_1.tif,TUMOR,255,7,135.98044444444446,87.38573333333333,122.03844444444445,37.22379250817099,44.95983255227803,47.16112417167116,91.0,38.0,63.0,186.0,146.10000000000218,187.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\6CC1_CRC-Prim-HE-09_011.tif_Row_1_Col_451.tif,TUMOR,250,0,118.93577777777777,71.89102222222222,114.39391111111111,44.78680867243959,55.38022542648588,50.61622830051528,74.0,25.0,57.0,196.0,169.0,197.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\6CEC_CRC-Prim-HE-04_032.tif_Row_451_Col_151.tif,TUMOR,255,1,111.04657777777778,78.25982222222223,128.74484444444445,60.72741690409714,72.31151777914796,62.93016240315113,54.0,17.0,54.0,220.0,217.0,230.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\6DDF_CRC-Prim-HE-05_008.tif_Row_1_Col_301.tif,TUMOR,254,0,103.66071111111111,54.49582222222222,98.70542222222223,38.00852645196697,45.436220797112355,43.40080159960647,66.0,19.0,51.0,144.0,94.0,148.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\6E25_CRC-Prim-HE-10_029.tif_Row_1_Col_151.tif,TUMOR,255,2,89.12062222222222,45.2412,106.72368888888889,28.33048976420097,27.255988135209215,40.35281577608635,57.0,18.0,57.0,126.0,79.0,161.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\6EE3_CRC-Prim-HE-04_034.tif_Row_1_Col_451.tif,TUMOR,255,0,96.79355555555556,53.34866666666667,108.67648888888888,35.68752416029039,38.30591350344408,45.027787056745936,59.0,19.0,54.0,147.0,104.0,170.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\6F02_CRC-Prim-HE-06_018.tif_Row_1_Col_301.tif,TUMOR,255,0,84.08613333333334,37.3396,88.90466666666667,26.256338979462562,26.537637939265483,34.93607400826692,57.0,15.0,50.0,113.0,63.0,135.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\6F0D_CRC-Prim-HE-01_015.tif_Row_301_Col_1.tif,TUMOR,255,0,147.41933333333333,130.7888888888889,163.91346666666666,82.59032350907307,95.38531059100856,79.16866005058164,35.0,11.0,49.0,226.0,224.0,234.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\6F62_CRC-Prim-HE-07_025.tif_Row_1951_Col_1.tif,TUMOR,255,0,79.61053333333334,42.67582222222222,103.40062222222222,39.79202494280593,43.815530198163316,47.36712633663365,46.0,13.0,53.0,123.0,80.0,168.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\6FA8_CRC-Prim-HE-04_008.tif_Row_1_Col_1.tif,TUMOR,255,0,75.53546666666666,33.26733333333333,74.46297777777778,30.24652685119399,30.813133556254115,37.28924191624695,48.0,12.0,39.0,109.0,60.0,122.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7004_CRC-Prim-HE-08_016.tif_Row_151_Col_1.tif,TUMOR,255,0,91.00533333333334,47.629511111111114,113.39626666666666,33.726272884305935,33.38108286947474,43.87814585690684,54.0,17.0,60.0,136.0,89.0,172.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\705B_CRC-Prim-HE-05_026.tif_Row_301_Col_151.tif,TUMOR,255,0,107.1387111111111,57.82071111111111,98.19035555555556,39.65133489843216,43.06005147781517,49.11415351885427,63.0,18.0,44.0,162.0,116.0,168.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7191_CRC-Prim-HE-02_003b.tif_Row_1_Col_601.tif,TUMOR,255,5,119.29666666666667,79.24635555555555,117.10897777777778,53.00016635194044,61.23311212123271,62.195239827315085,59.0,19.0,41.0,206.0,185.0,216.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\71C5_CRC-Prim-HE-07.tif_Row_1_Col_751.tif,TUMOR,255,0,75.77915555555556,40.43284444444444,96.6872,43.548714803822676,44.81646697759184,52.877574542459605,37.0,9.0,42.0,141.0,101.0,182.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\71E5_CRC-Prim-HE-05_024.tif_Row_151_Col_451.tif,TUMOR,255,0,118.82071111111111,72.27191111111111,112.09177777777778,46.7355419110183,55.587899741589524,56.05904089197742,68.0,21.0,49.0,193.0,161.0,202.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\71F0_CRC-Prim-HE-07_023.tif_Row_1_Col_301.tif,TUMOR,249,0,75.59231111111112,35.77751111111111,100.53924444444445,26.0896857183252,23.237747280971544,35.82624137395239,46.0,13.0,55.0,109.0,64.0,147.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7332_CRC-Prim-HE-01_042.tif_Row_1_Col_601.tif,TUMOR,255,0,119.98964444444445,100.3912888888889,136.95657777777777,84.03349453565492,97.18861320880015,81.03106580578054,36.0,11.0,47.0,226.0,225.0,234.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7342_CRC-Prim-HE-05_006.tif_Row_1_Col_151.tif,TUMOR,255,1,96.71346666666666,45.159555555555556,93.40497777777777,24.70938977581866,24.409125065620422,32.860548343628544,67.0,19.0,52.0,127.0,73.0,135.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7372_CRC-Prim-HE-06_016.tif_Row_1_Col_601.tif,TUMOR,255,1,99.82706666666667,57.126666666666665,110.0948,45.15185445503739,52.69799363669725,51.854604763532905,59.0,18.0,56.0,172.0,138.0,197.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\73C0_CRC-Prim-HE-10_002c.tif_Row_1_Col_1.tif,TUMOR,255,2,70.11008888888888,37.35177777777778,95.75031111111112,31.985673396987856,35.106905100398905,40.39764748256327,48.0,17.0,54.0,91.0,53.0,142.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\73D0_CRC-Prim-HE-09_022.tif_Row_151_Col_301.tif,TUMOR,255,14,152.49093333333334,113.75275555555555,174.83097777777778,39.15162840399471,47.754228936250065,36.242866092508606,107.0,60.0,127.0,210.0,187.0,221.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7445_CRC-Prim-HE-06_018.tif_Row_301_Col_301.tif,TUMOR,255,0,87.79431111111111,40.9544,94.74666666666667,29.2389254034353,31.935331332345186,36.68456048227607,60.0,17.0,56.0,116.0,66.0,137.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7453_CRC-Prim-HE-08_016.tif_Row_1_Col_451.tif,TUMOR,255,0,91.62497777777777,43.93542222222222,107.51084444444444,25.46388602837694,26.070742365502355,35.30112516554666,65.0,20.0,67.0,122.0,72.0,152.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\74BB_CRC-Prim-HE-07_023.tif_Row_451_Col_151.tif,TUMOR,247,0,78.53813333333333,39.82857777777778,105.99124444444445,30.361074700346514,28.904909098236292,38.70986051535249,46.0,13.0,55.0,117.0,74.0,155.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7519_CRC-Prim-HE-06_018.tif_Row_151_Col_151.tif,TUMOR,255,0,91.13791111111111,45.75675555555556,97.11151111111111,36.933757555817444,42.18518630101523,43.53245798947533,59.0,16.0,54.0,140.0,95.0,158.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\75A6_CRC-Prim-HE-02_005b.tif_Row_1_Col_151.tif,TUMOR,255,9,135.96697777777777,87.73355555555555,115.69875555555555,36.141587288815195,43.65527264352206,44.97694331057254,92.0,41.0,63.0,183.0,144.0,175.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\762E_CRC-Prim-HE-04_034.tif_Row_1_Col_1051.tif,TUMOR,255,2,114.3504,75.51217777777778,136.2288,46.43288654793435,56.887919304656045,49.955824101614965,67.0,24.0,68.0,197.0,178.0,214.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7657_CRC-Prim-HE-08_007.tif_Row_751_Col_301.tif,TUMOR,247,3,87.52777777777777,39.43577777777778,99.3524,21.869277932385494,21.902750916914062,29.954374802281425,65.0,20.0,64.0,112.0,61.0,136.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7773_CRC-Prim-HE-07_006.tif_Row_451_Col_1.tif,TUMOR,255,0,87.6996,51.625733333333336,117.85902222222222,48.27845831856991,54.2563590949484,53.51597677059288,46.0,14.0,60.0,158.0,122.0,206.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\77AC_CRC-Prim-HE-06_025.tif_Row_301_Col_151.tif,TUMOR,209,3,84.4567111111111,34.84471111111111,78.3000888888889,17.317049834223717,15.036293013346297,20.750862686026327,65.0,20.0,55.0,107.10000000000218,54.0,106.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\77AF_CRC-Prim-HE-05_013.tif_Row_151_Col_301.tif,TUMOR,255,4,128.8390222222222,80.0616888888889,129.37955555555556,37.39237767750639,44.69279453524732,45.20356652377256,85.0,32.0,69.0,180.0,140.0,189.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7821_CRC-Prim-HE-08_003.tif_Row_1_Col_151.tif,TUMOR,255,0,89.8468,46.46875555555555,112.85146666666667,34.964514658658615,37.29296688841313,42.0610622793945,58.90000000000009,17.0,65.0,143.0,98.0,174.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\78D7_CRC-Prim-HE-08_001.tif_Row_151_Col_1.tif,TUMOR,251,0,93.94146666666667,44.790533333333336,101.53346666666667,28.62169178290402,30.109785624979448,35.97224226143764,65.0,18.0,61.0,131.0,81.0,151.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7982_CRC-Prim-HE-05_013.tif_Row_151_Col_1.tif,TUMOR,255,0,129.03786666666667,80.8644,129.8388888888889,38.94539181845939,47.18056063178049,48.38294234414184,82.0,30.0,64.0,182.0,145.0,194.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7AC4_CRC-Prim-HE-02_028.tif_Row_151_Col_301.tif,TUMOR,255,6,145.60733333333334,101.83115555555555,134.42191111111111,45.06716261561432,58.96455038974453,56.158947361860996,96.0,42.0,68.0,227.0,214.0,232.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7AC8_CRC-Prim-HE-09_010.tif_Row_151_Col_751.tif,TUMOR,254,0,100.27791111111111,48.80528888888889,90.92253333333333,30.273862009493843,31.189791756365363,37.51828708219761,67.0,19.0,48.0,139.0,87.0,140.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7BA4_CRC-Prim-HE-07_006.tif_Row_1_Col_151.tif,TUMOR,255,1,100.21115555555555,61.22351111111111,136.87706666666668,42.735994612896995,48.25701881597537,48.60921813190942,58.0,21.0,78.0,159.0,122.0,208.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7BC9_CRC-Prim-HE-09_025.tif_Row_451_Col_151.tif,TUMOR,255,1,120.83244444444445,75.93911111111112,116.14062222222222,48.056815595041215,58.204278797361624,54.017612383488775,69.0,23.0,54.0,204.0,181.0,207.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7BDE_CRC-Prim-HE-02_004b.tif_Row_1_Col_1.tif,TUMOR,255,3,135.27177777777777,94.66475555555556,125.95191111111112,56.44127295158297,71.17754522667683,66.35109241931586,74.0,24.0,48.0,227.0,221.0,231.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7C23_CRC-Prim-HE-05_005.tif_Row_301_Col_1.tif,TUMOR,247,0,95.59857777777778,46.26542222222222,92.24053333333333,32.316217019040046,36.30468405560449,38.554492595171396,64.0,17.0,51.0,132.0,80.0,138.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7C24_CRC-Prim-HE-01_011.tif_Row_1_Col_151.tif,TUMOR,255,5,73.4100888888889,44.09546666666667,101.8347111111111,42.8814091340917,43.60420007170425,55.22528498618528,38.0,15.0,48.0,130.0,92.0,189.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7C52_CRC-Prim-HE-09_014.tif_Row_1_Col_151.tif,TUMOR,255,4,112.14177777777778,62.092933333333335,105.88337777777778,36.393939500898846,42.87818542823121,42.783784042964825,74.0,24.0,56.0,160.0,114.0,161.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7C62_CRC-Prim-HE-02_026.tif_Row_1_Col_151.tif,TUMOR,255,6,121.13444444444444,71.50191111111111,100.45844444444444,38.833590445819304,45.739846435065175,47.62566728400535,80.0,30.0,50.0,172.0,129.0,165.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7C8E_CRC-Prim-HE-07_025.tif_Row_1351_Col_301.tif,TUMOR,255,0,81.54235555555556,44.67764444444445,119.35435555555556,34.26012819276488,35.06698539472141,46.350481106531284,47.0,14.0,59.0,123.0,81.10000000000218,181.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7D33_CRC-Prim-HE-10_006.tif_Row_151_Col_1.tif,TUMOR,255,0,89.098,47.272444444444446,106.08102222222222,38.54467244351408,42.64830329596572,45.02309594788926,52.0,15.0,56.0,134.0,89.0,166.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7DE0_CRC-Prim-HE-10_027.tif_Row_301_Col_1.tif,TUMOR,255,0,89.08128888888889,49.29222222222222,111.05493333333334,36.6816310812812,39.645015737662305,47.20259131417809,53.0,17.0,55.0,133.0,90.0,176.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7DE6_CRC-Prim-HE-02_004b.tif_Row_1_Col_151.tif,TUMOR,255,5,132.39866666666666,91.98586666666667,122.70702222222222,56.37387967253396,72.04505858777368,66.56370071525916,76.0,27.0,51.0,230.0,226.0,233.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7D_CRC-Prim-HE-07_006.tif_Row_151_Col_151.tif,TUMOR,255,0,91.49902222222222,52.90622222222222,121.64097777777778,43.80016995324148,48.2477633926698,49.163289745495206,51.0,16.0,65.0,152.0,113.0,195.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7E14_CRC-Prim-HE-04_025.tif_Row_451_Col_1.tif,TUMOR,255,0,91.9144,54.11613333333333,99.19057777777778,45.299712598745096,50.74036637348593,51.19579010578015,50.0,16.0,48.0,166.0,135.0,186.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7E80_CRC-Prim-HE-09_011.tif_Row_151_Col_601.tif,TUMOR,255,0,111.83715555555555,62.717911111111114,107.07066666666667,38.79901335398192,46.46850048118498,46.53073041430666,71.0,22.0,53.0,163.10000000000218,122.0,170.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\7EC8_CRC-Prim-HE-09_024.tif_Row_601_Col_1.tif,TUMOR,255,2,130.9674222222222,86.71942222222222,127.11946666666667,49.19895803796782,61.32475871673876,53.56188979887324,77.0,28.0,63.0,214.0,196.0,216.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\80D2_CRC-Prim-HE-08_003.tif_Row_301_Col_151.tif,TUMOR,255,0,85.22697777777778,40.86,99.70977777777777,33.428878948523796,34.65931909313852,41.900234339778756,54.0,14.0,54.0,137.0,91.0,163.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\80F9_CRC-Prim-HE-06_023.tif_Row_1_Col_151.tif,TUMOR,255,0,78.63373333333334,34.580888888888886,86.25857777777777,24.353628610674495,25.805485878628495,35.48402557301207,56.0,15.0,50.0,101.0,54.0,131.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\8113_CRC-Prim-HE-09_024.tif_Row_751_Col_1.tif,TUMOR,250,1,114.206,62.18937777777778,108.88111111111111,29.16787288172468,32.58330592414113,37.17580513794284,80.0,28.0,60.0,148.0,97.0,152.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\813_CRC-Prim-HE-10_021.tif_Row_151_Col_1.tif,TUMOR,255,0,85.19462222222222,43.940133333333335,113.71497777777778,25.735135298989494,26.22762611327553,36.89478804052222,57.0,19.0,66.0,114.0,70.0,159.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\814D_CRC-Prim-HE-09_014.tif_Row_301_Col_301.tif,TUMOR,251,5,113.24591111111111,61.9284,110.14724444444444,30.54122341566299,34.35730273490294,38.054840649401804,78.0,27.0,62.0,151.0,103.0,159.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\81C_CRC-Prim-HE-02_034.tif_Row_151_Col_151.tif,TUMOR,255,6,117.88475555555556,66.35613333333333,100.98986666666667,33.41340261442316,39.7247671434891,41.70711833174033,83.0,30.0,56.0,158.0,108.0,152.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\8214_CRC-Prim-HE-05_006.tif_Row_451_Col_1.tif,TUMOR,243,0,90.29986666666667,41.40808888888889,84.37195555555556,29.027038582520046,30.01457640534163,35.66547418813589,60.0,15.0,45.0,126.0,75.0,130.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\82DE_CRC-Prim-HE-07.tif_Row_1_Col_151.tif,TUMOR,255,0,86.31844444444444,53.519688888888886,112.49333333333334,52.93553284496406,58.016444518514334,58.91010175588609,39.0,11.0,47.0,179.0,154.0,211.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\831A_CRC-Prim-HE-04_029.tif_Row_451_Col_601.tif,TUMOR,255,0,83.58337777777778,42.592444444444446,103.57573333333333,25.246918037027598,23.742081454718146,35.688832956480304,54.0,18.0,57.0,116.0,71.0,150.0
C:\Users\riley\OneDrive\Desktop\CRC_Research\Kather_texture_2016_image_tiles_5000\01_TUMOR\8362_CRC-Prim-HE-07.tif_Row_151_Col_451.tif,TUMOR,255,0,75.03955555555555,41.104755555555556,98.64951111111111,44.67191352046904,47.74997665672708,53.35624259826986,36.0,9.0,42.0,136.0,98.0,179.0
